transcript_id,gene_id,gene_name,cpg_density,loeuf,oe_lof_point_estimate,promoter_phastcons,exonic_phastcons,region_grch38,region_grch38_length,region_grch38_clipped
ENST00000382226,ENSG00000178177,LCORL,0.8560992650635442,0.306,0.11829,0.2684999999999998,0.744908600036994,chr4:18019862-18023860,3999,chr4:18021362-18022360
ENST00000370244,ENSG00000137936,BCAR3,0.8560139886952652,0.396,0.21941,0.121925,0.7853510895883777,chr1:93845152-93849150,3999,chr1:93846652-93847650
ENST00000356454,ENSG00000198142,SOWAHC,0.8544065263513897,0.624,0.19817,0.1979749999999999,0.940677966101695,chr2:109612335-109616333,3999,chr2:109613835-109614833
ENST00000529310,ENSG00000081842,PCDHA6,0.8543659733786093,1.105,0.76061,0.1591,0.7968329801379832,chr5:140825979-140829977,3999,chr5:140827479-140828477
ENST00000399503,ENSG00000095015,MAP3K1,0.8540177785728094,0.195,0.098675,0.248025,0.907429853359716,chr5:56813575-56817573,3999,chr5:56815075-56816073
ENST00000395097,ENSG00000119508,NR4A3,0.8540126033347862,0.33,0.12753,0.5087000000000003,0.9710600582856532,chr9:99819856-99823854,3999,chr9:99821356-99822354
ENST00000395799,ENSG00000090905,TNRC6A,0.8539197223145378,0.156,0.089521,0.2762249999999998,0.9464476510625288,chr16:24727714-24731712,3999,chr16:24729214-24730212
ENST00000375123,ENSG00000178919,FOXE1,0.8538566546863344,0.59,0.0,0.1446249999999999,0.417023172905526,chr9:97851255-97855253,3999,chr9:97852755-97853753
ENST00000330055,ENSG00000184160,ADRA2C,0.8533149603337233,0.601,0.19095,0.294425,0.9876404494382024,chr4:3764399-3768397,3999,chr4:3765899-3766897
ENST00000285679,ENSG00000155313,USP25,0.8530482256596906,0.334,0.21389,0.17085,0.9578727120490664,chr21:15728026-15732024,3999,chr21:15729526-15730524
ENST00000252996,ENSG00000130699,TAF4,0.852587603376247,0.083,0.0,0.2478250000000001,0.7928176795580111,chr20:62063812-62067810,3999,chr20:62065312-62066310
ENST00000327347,ENSG00000086475,SEPHS1,0.8525149190110827,0.292,0.061489,0.254925,0.9302299877375936,chr10:13346299-13350297,3999,chr10:13347799-13348797
ENST00000561208,ENSG00000134138,MEIS2,0.852299210291513,0.187,0.039468,0.7043999999999991,0.9783293785873372,chr15:37097887-37101885,3999,chr15:37099387-37100385
ENST00000393313,ENSG00000048405,ZNF800,0.8522798485949916,0.16,0.033735,0.1913250000000001,0.7378436469025373,chr7:127390693-127394691,3999,chr7:127392193-127393191
ENST00000261842,ENSG00000081014,AP4E1,0.8522688220820103,0.41,0.26648,0.0970249999999999,0.8562662763623445,chr15:50906674-50910672,3999,chr15:50908174-50909172
ENST00000256925,ENSG00000134508,CABLES1,0.8522300018381431,0.66,0.36559,0.232475,0.9333464115129022,chr18:23133764-23137762,3999,chr18:23135264-23136262
ENST00000304056,ENSG00000170852,KBTBD2,0.8518497245185149,0.228,0.072533,0.1605499999999999,0.9271578295476464,chr7:32889899-32893897,3999,chr7:32891399-32892397
ENST00000554684,ENSG00000100796,SMEK1,0.8506284061839617,0.161,0.051093,0.1875499999999999,0.8468519159663046,chr14:91508146-91512144,3999,chr14:91509646-91510644
ENST00000450114,ENSG00000166483,WEE1,0.8506038149154375,0.172,0.036205,0.243725,0.9015987012675516,chr11:9571682-9575680,3999,chr11:9573182-9574180
ENST00000331920,ENSG00000185920,PTCH1,0.8504286854802319,0.073,0.015413,0.5481250000000004,0.7439303801679793,chr9:95506663-95510661,3999,chr9:95508163-95509161
ENST00000513185,ENSG00000174136,RGMB,0.8503684603432432,0.713,0.2758,0.2506750000000002,0.8613737170510599,chr5:98771636-98775634,3999,chr5:98773136-98774134
ENST00000327305,ENSG00000166342,NETO1,0.8503675089865336,0.525,0.2912,0.148775,0.9758932971632648,chr18:72865951-72869949,3999,chr18:72867451-72868449
ENST00000394805,ENSG00000015479,MATR3,0.8503267459255177,0.078,0.0,0.1998250000000001,0.9513125083158512,chr5:139291649-139295647,3999,chr5:139293149-139294147
ENST00000398864,ENSG00000139154,AEBP2,0.8501886087608072,0.147,0.0,0.3066249999999999,0.9221888885601528,chr12:19437675-19441673,3999,chr12:19439175-19440173
ENST00000266732,ENSG00000120802,TMPO,0.849929653880589,0.994,0.63585,0.1794500000000001,0.9241786877979542,chr12:98513631-98517629,3999,chr12:98515131-98516129
ENST00000399312,ENSG00000243927,MRPS6,0.8490390283084271,1.556,0.70601,0.1620499999999999,0.4761793171543665,chr21:34071524-34075522,3999,chr21:34073024-34074022
ENST00000382611,ENSG00000170561,IRX2,0.8486104813111356,0.682,0.29798,0.2222249999999999,0.8857771433059164,chr5:2749664-2753662,3999,chr5:2751164-2752162
ENST00000607453,ENSG00000272195,RP11-156E8.1,0.8483486351035407,,,0.0392499999999999,0.076951331496786,chr1:244969090-244973088,3999,chr1:244970590-244971588
ENST00000258484,ENSG00000135999,EPC2,0.8482797518330514,0.16,0.050741,0.3361999999999997,0.9795633044445844,chr2:148642985-148646983,3999,chr2:148644485-148645483
ENST00000389532,ENSG00000130559,CAMSAP1,0.8477856710591596,0.244,0.13512,0.0807249999999999,0.7233536929873472,chr9:135905226-135909224,3999,chr9:135906726-135907724
ENST00000325875,ENSG00000178966,RMI1,0.8477385869675143,0.901,0.55596,0.1197999999999999,0.9686666666666668,chr9:83978799-83982797,3999,chr9:83980299-83981297
ENST00000337318,ENSG00000189319,FAM53B,0.847388841090242,0.413,0.13113,0.3664749999999998,0.8778780877252339,chr10:124742052-124746050,3999,chr10:124743552-124744550
ENST00000261438,ENSG00000109787,KLF3,0.8466151617860925,0.423,0.13436,0.34895,0.9155596076436326,chr4:38662197-38666195,3999,chr4:38663697-38664695
ENST00000355044,ENSG00000107518,ATRNL1,0.846559340964224,0.265,0.1667,0.2447250000000003,0.9304853659303024,chr10:115091626-115095626,4001,chr10:115093126-115094126
ENST00000310974,ENSG00000173852,DPY19L1,0.8464834537879288,0.51,0.31489,0.091375,0.8556131313151483,chr7:35036043-35040041,3999,chr7:35037543-35038541
ENST00000405303,ENSG00000169762,TAPT1,0.8463949843260188,0.514,0.26054,0.1131000000000001,0.9080355309360774,chr4:16224543-16228541,3999,chr4:16226043-16227041
ENST00000313237,ENSG00000056487,PHF21B,0.8461944113370542,0.24,0.076158,0.2744999999999999,0.8143385074230022,chr22:45007702-45011700,3999,chr22:45009202-45010200
ENST00000333229,ENSG00000185658,BRWD1,0.8460457502136846,0.215,0.14136,0.1141,0.7184791673326372,chr21:39311821-39315819,3999,chr21:39313321-39314319
ENST00000360388,ENSG00000196376,SLC35F1,0.8460416578168586,0.333,0.12886,0.18605,0.8738905349172492,chr6:117905527-117909525,3999,chr6:117907027-117908025
ENST00000352983,ENSG00000147604,RPL7,0.8460314969835131,0.177,0.0,0.2933249999999999,0.7631895972158542,chr8:73291900-73295898,3999,chr8:73293400-73294398
ENST00000406961,ENSG00000084676,NCOA1,0.8455034588777863,0.246,0.14527,0.4850249999999994,0.9509649353670904,chr2:24489933-24493931,3999,chr2:24491433-24492431
ENST00000324896,ENSG00000077809,GTF2I,0.8454202770131389,0.238,0.092082,0.2434749999999999,0.8916827518358619,chr7:74655685-74659680,3996,chr7:74657185-74658180
ENST00000531613,ENSG00000204962,PCDHA8,0.845378977357128,1.352,0.9864,0.153175,0.9727317291580097,chr5:140839323-140843321,3999,chr5:140840823-140841821
ENST00000245304,ENSG00000125249,RAP2A,0.8453629754599836,0.475,0.0,0.1649000000000002,0.9863698136789376,chr13:97432223-97436221,3999,chr13:97433723-97434721
ENST00000296504,ENSG00000164105,SAP30,0.8453354563219223,0.761,0.24186,0.136875,0.9343412736995624,chr4:173368944-173372942,3999,chr4:173370444-173371442
ENST00000373012,ENSG00000185668,POU3F1,0.8453224802173922,0.707,0.14905,0.4774249999999994,0.8129056047197641,chr1:38044780-38048778,3999,chr1:38046280-38047278
ENST00000377387,ENSG00000168066,SF1,0.8452376560083987,0.18,0.037885,0.262675,0.9421221765230412,chr11:64776471-64780469,3999,chr11:64777971-64778969
ENST00000326765,ENSG00000178878,APOLD1,0.845093155198819,1.816,1.0586,0.1937500000000001,0.8535863597483404,chr12:12723932-12727930,3999,chr12:12725432-12726430
ENST00000389709,ENSG00000070476,ZXDC,0.8439897698209718,0.973,0.64863,0.109325,0.7633302729425475,chr3:126473921-126477919,3999,chr3:126475421-126476419
ENST00000361875,ENSG00000196428,TSC22D2,0.8434193715991872,0.321,0.12425,0.4322000000000001,0.9581350165387696,chr3:150406336-150410334,3999,chr3:150407836-150408834
ENST00000397942,ENSG00000170677,SOCS6,0.8432328874317825,0.218,0.0,0.0573749999999999,0.9223809523809524,chr18:70286902-70290900,3999,chr18:70288402-70289400
ENST00000397588,ENSG00000153046,CDYL,0.8430295195001077,0.251,0.052895,0.2565499999999999,0.9248867120871668,chr6:4774436-4778434,3999,chr6:4775936-4776934
ENST00000270162,ENSG00000142178,SIK1,0.8429954438103394,0.304,0.13304,0.1299,0.8007283381587755,chr21:43425130-43429128,3999,chr21:43426630-43427628
ENST00000369622,ENSG00000135316,SYNCRIP,0.8429139535373787,0.208,0.065979,0.4783499999999998,0.9783657408346595,chr6:85641287-85645285,3999,chr6:85642787-85643785
ENST00000244745,ENSG00000124766,SOX4,0.8422781884754069,0.362,0.0,0.5384999999999999,0.7493670886075948,chr6:21591742-21595740,3999,chr6:21593242-21594240
ENST00000376495,ENSG00000165312,OTUD1,0.8419783957917976,0.639,0.1346,0.37025,0.196,chr10:23437270-23441268,3999,chr10:23438770-23439768
ENST00000375859,ENSG00000106723,SPIN1,0.8419445001933535,0.278,0.0,0.0487999999999999,0.9507558421448936,chr9:88386420-88390418,3999,chr9:88387920-88388918
ENST00000360029,ENSG00000183783,KCTD8,0.8415000370187784,1.128,0.60049,0.2936750000000002,0.5898696706871812,chr4:44446809-44450807,3999,chr4:44448309-44449307
ENST00000382199,ENSG00000073792,IGF2BP2,0.8414360508601346,0.435,0.24099,0.4031499999999997,0.9216550268861652,chr3:185823058-185827056,3999,chr3:185824558-185825556
ENST00000309575,ENSG00000175040,CHST2,0.8411849976105995,0.814,0.38705,0.2221000000000001,0.5370967741935485,chr3:143117332-143121330,3999,chr3:143118832-143119830
ENST00000261211,ENSG00000059758,CDK17,0.840977786222743,0.223,0.086326,0.2986750000000001,0.944594943951835,chr12:96398562-96402560,3999,chr12:96400062-96401060
ENST00000377942,ENSG00000136099,PCDH8,0.8409211533026834,0.649,0.3597,0.5926749999999997,0.9143397647213694,chr13:52846642-52850640,3999,chr13:52848142-52849140
ENST00000273920,ENSG00000145293,ENOPH1,0.8405707564542765,0.896,0.4538,0.2470750000000001,0.7113310003056134,chr4:82428563-82432561,3999,chr4:82430063-82431061
ENST00000247207,ENSG00000126803,HSPA2,0.8404619858596741,0.652,0.31005,0.4097249999999999,0.4550218340611352,chr14:64538469-64542467,3999,chr14:64539969-64540967
ENST00000398146,ENSG00000185304,RGPD2,0.8394012944983819,1.542,0.75313,,0.5002038489165174,chr2:87823954-87827952,3999,chr2:87825454-87826452
ENST00000305510,ENSG00000168763,CNNM3,0.839173730285436,0.987,0.63166,,0.8403150874455555,chr2:96814251-96818249,3999,chr2:96815751-96816749
ENST00000398246,ENSG00000154359,LONRF1,0.8384210025901735,0.388,0.20666,0.2744999999999999,0.8306714254731957,chr8:12753492-12757490,3999,chr8:12754992-12755990
ENST00000310992,ENSG00000174595,KLF14,0.8381347408799246,1.583,0.64991,0.3673250000000002,0.1119496855345912,chr7:130732062-130736127,4066,chr7:130733562-130734627
ENST00000556440,ENSG00000258890,CEP95,0.8377832707511746,0.946,0.70716,0.223225,0.637242026615285,chr17:64504589-64508587,3999,chr17:64506089-64507087
ENST00000369367,ENSG00000139218,SCAF11,0.8377087480304459,0.197,0.10001,0.09555,0.7742836819848464,chr12:45988567-45992565,3999,chr12:45990067-45991065
ENST00000398631,ENSG00000251664,PCDHA12,0.8370599840571523,1.216,0.85187,0.1704249999999999,0.9122171637953864,chr5:140873474-140877472,3999,chr5:140874974-140875972
ENST00000186436,ENSG00000075568,TMEM131,0.8370251673107739,0.223,0.13776,0.1802750000000001,0.9237898866739166,chr2:97993893-97997891,3999,chr2:97995393-97996391
ENST00000267339,ENSG00000088448,ANKRD10,0.8368326384732973,0.627,0.27387,0.074725,0.8076647247755304,chr13:110913071-110917069,3999,chr13:110914571-110915569
ENST00000225792,ENSG00000108654,DDX5,0.8367688284765248,0.095,0.0,0.2216999999999999,0.9352808197493152,chr17:64504523-64508521,3999,chr17:64506023-64507021
ENST00000326448,ENSG00000068885,IFT80,0.8366501502721144,0.98,0.73947,0.113075,0.9299851463353002,chr3:160397534-160401532,3999,chr3:160399034-160400032
ENST00000264903,ENSG00000138767,CNOT6L,0.8364234533136309,0.232,0.073599,0.2896749999999999,0.8537589581056612,chr4:77817392-77821390,3999,chr4:77818892-77819890
ENST00000307169,ENSG00000168348,INSM2,0.8362521360788259,0.421,0.088784,0.3207250000000002,0.9276018099547512,chr14:35532043-35536041,3999,chr14:35533543-35534541
ENST00000337435,ENSG00000170113,NIPA1,0.836115317024524,0.909,0.39704,0.065575,0.9572677486422304,chr15:22784632-22788630,3999,chr15:22786132-22787130
ENST00000320172,ENSG00000112773,FAM46A,0.8357524075548204,0.372,0.07847,0.2277500000000001,0.9205625736683132,chr6:81750710-81754708,3999,chr6:81752210-81753208
ENST00000323037,ENSG00000180233,ZNRF2,0.8354993064473187,0.977,0.3782,0.2393500000000001,0.9416370937483768,chr7:30282308-30286306,3999,chr7:30283808-30284806
ENST00000403733,ENSG00000151718,WWC2,0.8353782697227589,0.556,0.38925,0.220825,0.7987290256091935,chr4:183097294-183101292,3999,chr4:183098794-183099792
ENST00000325144,ENSG00000181472,ZBTB2,0.8350882288867911,0.167,0.0,0.3309499999999996,0.7629821717602739,chr6:151389550-151393548,3999,chr6:151391050-151392048
ENST00000281437,ENSG00000043039,BARX2,0.8349342396926259,0.69,0.26682,0.120475,0.7444381646134632,chr11:129373941-129377939,3999,chr11:129375441-129376439
ENST00000389082,ENSG00000170456,DENND5B,0.8347942232239753,0.155,0.067785,0.1758500000000001,0.881340484642446,chr12:31589099-31593097,3999,chr12:31590599-31591597
ENST00000409636,ENSG00000143889,HNRNPLL,0.8344504255597356,0.358,0.17049,0.1395500000000001,0.9700019852430916,chr2:38601031-38605029,3999,chr2:38602531-38603529
ENST00000312521,ENSG00000174738,NR1D2,0.8338208060914165,0.634,0.35142,0.1212999999999999,0.9472080041437942,chr3:23943261-23947259,3999,chr3:23944761-23945759
ENST00000376083,ENSG00000135049,AGTPBP1,0.8336110273621183,0.317,0.19547,0.086875,0.9479018054678418,chr9:85739820-85743818,3999,chr9:85741320-85742318
ENST00000525929,ENSG00000204963,PCDHA7,0.833253519777799,1.005,0.67033,0.1573,0.2821369247005297,chr5:140832385-140836383,3999,chr5:140833885-140834883
ENST00000326225,ENSG00000153207,AHCTF1,0.8327402135231317,0.129,0.071403,0.0666749999999999,0.7460132670244826,chr1:246929426-246933424,3999,chr1:246930926-246931924
ENST00000299736,ENSG00000166582,CENPV,0.8325008325008325,0.743,0.23608,0.0732249999999999,0.8117571694950714,chr17:16351501-16355499,3999,chr17:16353001-16353999
ENST00000425699,ENSG00000188613,NANOS1,0.8324358187692823,1.289,0.0,0.3198249999999999,0.9513812154696134,chr10:119027717-119031715,3999,chr10:119029217-119030215
ENST00000396821,ENSG00000100201,DDX17,0.8322385433447667,0.123,0.026008,0.1510250000000002,0.927431249558368,chr22:38504339-38508337,3999,chr22:38505839-38506837
ENST00000298288,ENSG00000165501,LRR1,0.8321298397634276,1.456,0.91786,0.21525,0.906464183271918,chr14:49596698-49600696,3999,chr14:49598198-49599196
ENST00000238558,ENSG00000133937,GSC,0.8317701913285814,0.798,0.25346,0.3687250000000002,0.8984661121313405,chr14:94768227-94772225,3999,chr14:94769727-94770725
ENST00000340634,ENSG00000188582,PAQR9,0.8316284423251445,0.798,0.30868,0.4805999999999996,0.7402877697841729,chr3:142961338-142965336,3999,chr3:142962838-142963836
ENST00000283195,ENSG00000153201,RANBP2,0.8315726056224491,0.14,0.084317,0.05945,0.5648473914517447,chr2:108717482-108721480,3999,chr2:108718982-108719980
ENST00000407071,ENSG00000162849,KIF26B,0.8315277302619075,0.214,0.11385,0.3581999999999999,0.769353564090406,chr1:245152986-245156984,3999,chr1:245154486-245155484
ENST00000262120,ENSG00000128791,TWSG1,0.831275720164609,1.001,0.47633,0.048275,0.9703051661167632,chr18:9332768-9336766,3999,chr18:9334268-9335266
ENST00000340434,ENSG00000188647,PTAR1,0.8308749393181224,0.4,0.15484,,0.8011988307110361,chr9:69757944-69761942,3999,chr9:69759444-69760442
ENST00000377918,ENSG00000118946,PCDH17,0.8304258289809489,0.355,0.16891,0.782150000000001,0.978736973981529,chr13:57630522-57634520,3999,chr13:57632022-57633020
ENST00000431350,ENSG00000198586,TLK1,0.8296268173353336,0.167,0.064713,0.5342749999999995,0.9721137247016274,chr2:171158835-171162833,3999,chr2:171160335-171161333
ENST00000396137,ENSG00000152409,JMY,0.8294712771174084,0.292,0.15529,0.262075,0.8769756408637782,chr5:79234190-79238188,3999,chr5:79235690-79236688
ENST00000337682,ENSG00000139146,FAM60A,0.8291398102743099,0.291,0.0,0.2912249999999999,0.8319481860086092,chr12:31324374-31328372,3999,chr12:31325874-31326872
ENST00000040877,ENSG00000059588,TARBP1,0.8289010154037438,0.811,0.6342,0.116225,0.6716399506781752,chr1:234477105-234481103,3999,chr1:234478605-234479603
ENST00000282388,ENSG00000152518,ZFP36L2,0.8286739190646794,0.293,0.0,0.406,0.999294733044733,chr2:43224611-43228609,3999,chr2:43226111-43227109
ENST00000389704,ENSG00000120699,EXOSC8,0.8282119093107959,1.651,1.1242,0.0638749999999999,0.9297225514929108,chr13:36998542-37002540,3999,chr13:37000042-37001040
ENST00000314073,ENSG00000112624,GLTSCR1L,0.8281378831493831,0.069,0.0,0.409,0.8399000166203914,chr6:42780028-42784026,3999,chr6:42781528-42782526
ENST00000300177,ENSG00000166923,GREM1,0.8276432857438444,0.789,0.16632,0.201975,0.2770642201834862,chr15:32715975-32719973,3999,chr15:32717475-32718473
ENST00000374580,ENSG00000204217,BMPR2,0.8276079860540795,0.199,0.086815,0.3170999999999996,0.9643011662108396,chr2:202374937-202378935,3999,chr2:202376437-202377435
ENST00000341460,ENSG00000097096,SYDE2,0.8267694542204346,0.998,0.74274,0.2367,0.8140076972148114,chr1:85199048-85203046,3999,chr1:85200548-85201546
ENST00000453190,ENSG00000113594,LIFR,0.8264394165919133,0.693,0.51333,0.165975,0.7452347865520083,chr5:38554648-38558646,3999,chr5:38556148-38557146
ENST00000358344,ENSG00000197451,HNRNPAB,0.8259215019338109,0.434,0.16802,,0.884818688731608,chr5:178202508-178206506,3999,chr5:178204008-178205006
ENST00000396057,ENSG00000171956,FOXB1,0.8256858372027835,0.392,0.0,0.4700750000000001,0.9597222222222224,chr15:60002223-60006221,3999,chr15:60003723-60004721
ENST00000375436,ENSG00000179051,RCC2,0.8253774075043019,0.332,0.14525,0.3199999999999997,0.8680688336520076,chr1:17437726-17441724,3999,chr1:17439226-17440224
ENST00000409556,ENSG00000115548,KDM3A,0.8253549026081215,0.225,0.12912,0.28265,0.8268648246090403,chr2:86438802-86442800,3999,chr2:86440302-86441300
ENST00000473989,ENSG00000157741,UBN2,0.8252857705951911,0.216,0.10295,0.232,0.8995464526776915,chr7:139229486-139233484,3999,chr7:139230986-139231984
ENST00000229030,ENSG00000111432,FZD10,0.8250934884154213,0.879,0.48739,0.3877750000000002,0.8252873563218392,chr12:130160460-130164458,3999,chr12:130161960-130162958
ENST00000399302,ENSG00000060749,QSER1,0.8248702015639685,0.187,0.099451,0.4939250000000004,0.9376207884496396,chr11:32891179-32895177,3999,chr11:32892679-32893677
ENST00000296417,ENSG00000164032,H2AFZ,0.8247915608283776,0.437,0.0,0.2783499999999999,0.7927427947490572,chr4:99948390-99952388,3999,chr4:99949890-99950888
ENST00000257336,ENSG00000134897,BIVM,0.8245876425531338,0.669,0.40442,0.0827499999999999,0.9339596387223604,chr13:102797050-102801048,3999,chr13:102798550-102799548
ENST00000503362,ENSG00000129128,SPCS3,0.824280820974113,0.599,0.0,0.08145,0.7630828613904432,chr4:176317965-176321963,3999,chr4:176319465-176320463
ENST00000264716,ENSG00000075426,FOSL2,0.8242408467479807,0.243,0.0,0.4272499999999998,0.8719024285603454,chr2:28390859-28394857,3999,chr2:28392359-28393357
