chr,start,end,transcript_id,gene_id,gene_name,cpg_density,loeuf,oe_lof_point_estimate,promoter_phastcons,exonic_phastcons
chr3,132034251,132038250,ENST00000351273,ENSG00000014257,ACPP,0.19269679159841988,1.422,1.0038,0.048949999999999966,0.7308954145425238
chr2,63814367,63818366,ENST00000539945,ENSG00000014641,MDH1,0.5815954131508416,0.373,0.11852,0.12657500000000005,0.951547484506449
chr4,41990489,41994488,ENST00000264451,ENSG00000014824,SLC30A9,0.6180428196188288,0.624,0.40537,0.09067500000000009,0.915751711665457
chr10,101489858,101493857,ENST00000016171,ENSG00000014919,COX15,0.5564316262381995,1.278,0.88732,0.07730000000000001,0.7850021538317269
chr14,91882122,91886121,ENST00000389857,ENSG00000015133,CCDC88C,0.7544151464746999,0.449,0.33285,0.210625,0.8303906579272089
chr12,42630039,42634038,ENST00000442791,ENSG00000015153,YAF2,0.8749605468703181,0.546,0.1151,0.1822249999999999,0.7550191876169071
chr22,18254783,18258782,ENST00000317361,ENSG00000015475,BID,0.4865846686134322,1.926,1.4975,0.010575,0.47289410772365525
chr5,138627337,138631336,ENST00000394805,ENSG00000015479,MATR3,0.8503267459255177,0.078,0,0.1998250000000001,0.9513125083158513
chr7,44578915,44582914,ENST00000289547,ENSG00000015520,NPC1L1,0.25577082933691414,0.914,0.69723,0.15355000000000005,0.7158105657061822
chr17,48421453,48425452,ENST00000017003,ENSG00000015532,XYLT2,0.5697383336482146,0.358,0.18119,0.15335000000000013,0.6962580735793026
chr8,27113904,27117903,ENST00000350889,ENSG00000015592,STMN4,0.17692069529833251,0.79,0.34513,0.17322500000000002,0.8540381233058301
chr7,44528480,44532479,ENST00000355451,ENSG00000015676,NUDCD3,0.5797791662568526,0.497,0.21708,0.10324999999999991,0.8256772965637547
chr6,137364102,137368101,ENST00000316649,ENSG00000016402,IL20RA,0.7121018615271489,0.64,0.32402,0.05330000000000001,0.8298071507438906
chr3,52738049,52742048,ENST00000407584,ENSG00000016864,GLT8D1,0.6407661334203939,1.069,0.68394,0.14137500000000006,0.7185015218104498
chr18,9473007,9477006,ENST00000019317,ENSG00000017797,RALBP1,0.6085650281461326,0.448,0.24809,0.08780000000000002,0.8757391022603198
chr4,71568518,71572517,ENST00000417478,ENSG00000018189,RUFY3,0.7865007865007865,0.205,0.043275,0.14130000000000006,0.9063095464731195
chr12,41084354,41088353,ENST00000551295,ENSG00000018236,CNTN1,0.5492469065789063,0.348,0.21901,0.17602500000000007,0.8584558971665165
chr3,149373889,149377888,ENST00000360632,ENSG00000018408,WWTR1,0.5886824976725088,0.351,0.11148,0.28690000000000015,0.9345044169688346
chr2,178255372,178259371,ENST00000264167,ENSG00000018510,AGPS,0.5824745987287886,0.115,0.024259,0.1564,0.9515863552767492
chr2,32851129,32855128,ENST00000317907,ENSG00000018699,TTC27,0.5448042257858209,0.823,0.60705,0.06982499999999997,0.8380724514275782
chr19,56902890,56906889,ENST00000301310,ENSG00000018869,ZNF582,0.49147639509085295,1.722,0.89192,0.04365000000000001,0.48279558263997413
chr20,52788513,52792512,ENST00000216862,ENSG00000019186,CYP24A1,0.6249425604264314,1.509,1.124,0.12707500000000002,0.7693203883495147
chr11,45166894,45170893,ENST00000424263,ENSG00000019485,PRDM11,0.6752459070753111,0.307,0.097544,0.2358750000000002,0.9430450507293454
chr11,45305871,45309870,ENST00000020926,ENSG00000019505,SYT13,0.30326491439009856,0.462,0.17879,0.08222500000000006,0.8674725571962678
chr1,36021409,36025408,ENST00000373243,ENSG00000020129,NCDN,0.46725047526702757,0.174,0.03669,0.6555749999999999,0.8787214611872146
chr20,50806526,50810525,ENST00000216923,ENSG00000020256,ZFP64,0.6003161913852763,0.758,0.4466,0.11074999999999997,0.7982893450635383
chr14,61199480,61203479,ENST00000261245,ENSG00000020426,MNAT1,0.34022120797786637,1.549,1.0477,0.12145000000000003,0.9454878933420924
chr14,55032635,55036634,ENST00000392067,ENSG00000020577,SAMD4A,0.7641229015274816,0.213,0.082252,0.4548749999999996,0.949907253432793
chr11,94225075,94229074,ENST00000323929,ENSG00000020922,MRE11A,0.5324512014138278,0.837,0.59907,0.08049999999999996,0.850861296684847
chr6,2840241,2844240,ENST00000380739,ENSG00000021355,SERPINB1,0.3540018806349909,1.497,0.92787,0.06762499999999999,0.6128358102474334
chr2,32286776,32290775,ENST00000315285,ENSG00000021574,SPAST,0.6761345038667663,0.22,0.084975,0.1956250000000001,0.9003360857508448
chr15,35260041,35264040,ENST00000156471,ENSG00000021776,AQR,0.5424440215554804,0.201,0.11861,0.07164999999999998,0.893590471915865
chr20,55041647,55045646,ENST00000023939,ENSG00000022277,RTFDC1,0.5156492097923768,0.822,0.43788,0.03634999999999998,0.7837133550488599
chr5,161272685,161276684,ENST00000428797,ENSG00000022355,GABRA1,0.4493688614341158,0.29,0.092232,0.31509999999999994,0.913568968910426
chr8,142316405,142320404,ENST00000520137,ENSG00000022567,SLC45A4,0.5912138270487398,1.086,0,0.06447499999999999,0.8964357841940568
chr12,120970154,120974153,ENST00000325954,ENSG00000022840,RNF10,0.6396153722325367,0.407,0.2399,0.22807499999999994,0.8770068864530852
chr14,102784088,102788087,ENST00000442396,ENSG00000022976,ZNF839,0.5773224909353328,0.791,0.47796,0.06399999999999997,0.6395514441090784
chr10,114204673,114208672,ENST00000369405,ENSG00000023041,ZDHHC6,0.5340295496350798,0.797,0.49165,0.1908000000000001,0.9438161116320818
chr11,123394530,123398529,ENST00000529750,ENSG00000023171,GRAMD1B,0.25364860060914096,0.213,0.093078,0.15805000000000008,0.885392113992105
chr2,207021919,207025918,ENST00000455934,ENSG00000023228,NDUFS1,0.6996751203633191,0.819,0.57834,0.15204999999999996,0.933819347903582
chr8,53624993,53628992,ENST00000025008,ENSG00000023287,RB1CC1,0.7228323658343943,0.139,0.066036,0.10475000000000005,0.8576961512889708
chr9,102859323,102863322,ENST00000262455,ENSG00000023318,ERP44,0.6341674711722756,0.275,0.087271,NA,0.9694371845860008
chr3,52230110,52234109,ENST00000394965,ENSG00000023330,ALAS1,0.39670835554037714,0.507,0.27015,0.11612500000000003,0.8591627495693817
chr11,102186226,102190225,ENST00000263464,ENSG00000023445,BIRC3,0.3740744706371871,0.526,0.28001,0.03554999999999999,0.878518228095584
chr13,42844289,42848288,ENST00000025301,ENSG00000023516,AKAP11,0.6120004166811348,0.294,0.18162,0.14630000000000007,0.9504228084640235
chr1,193073245,193077244,ENST00000367440,ENSG00000023572,GLRX2,0.6376147818863519,1.636,0.81697,0.03207499999999998,0.5823293172690763
chr14,62227075,62231074,ENST00000216294,ENSG00000023608,SNAPC1,0.5767346600501123,1.502,1.0528,0.058049999999999956,0.7900099967110181
chr12,16062106,16066105,ENST00000428559,ENSG00000023697,DERA,0.502333514407042,0.932,0.5167,NA,0.9404052098343764
chr12,16033329,16037328,ENST00000419869,ENSG00000023734,STRAP,0.6377551020408163,0.393,0.15206,0.10814999999999994,0.970272770118519
chr10,101540489,101544488,ENST00000370449,ENSG00000023839,ABCC2,0.18547111982825373,1.153,0.94874,0.09435000000000002,0.7127493705406578
chr6,35263629,35267628,ENST00000316637,ENSG00000023892,DEF6,0.19790763855240798,0.252,0.10998,0.11519999999999998,0.7967040849391761
chr1,94372967,94376966,ENST00000370238,ENSG00000023909,GCLM,0.7609981832817937,0.216,0,0.11270000000000006,0.9517575757575757
chr6,42529800,42533799,ENST00000372899,ENSG00000024048,UBR2,0.516345564268887,0.203,0.12963,0.12452500000000002,0.9359935481157149
chr6,139092657,139096656,ENST00000332797,ENSG00000024862,CCDC28A,0.5159118062343869,1.615,1.0276,0.056424999999999975,0.8571619655705166
chr6,122718691,122722690,ENST00000368455,ENSG00000025156,HSF2,0.6026092982614721,0.309,0.13521,0.1472250000000001,0.9410052491069449
chr20,34357905,34361904,ENST00000374012,ENSG00000025293,PHF20,0.5447889124560537,0.256,0.13654,0.16447500000000032,0.9092793682132281
chr11,47268475,47272474,ENST00000481889,ENSG00000025434,NR1H3,0.3530550652012983,0.625,0.3165,0.1222,0.8400869973867707
chr20,43587128,43591127,ENST00000372813,ENSG00000025772,TOMM34,0.42773540028904544,0.697,0.35304,0.09142499999999995,0.8376344086021505
chr6,108277394,108281393,ENST00000369002,ENSG00000025796,SEC63,0.6585836769422082,0.514,0.35056,0.14797500000000002,0.9644032435262667
chr1,32571639,32575638,ENST00000373625,ENSG00000025800,KPNA6,0.5115985289574606,0.225,0.087138,0.17442500000000005,0.9496585971446307
chr10,17268258,17272257,ENST00000544301,ENSG00000026025,VIM,0.6894703821822554,0.405,0.1772,0.23405,0.9239759237280812
chr10,90748414,90752413,ENST00000355740,ENSG00000026103,FAS,0.48769079516875763,0.428,0.13581,0.03589999999999998,0.22502431666398362
chr6,167368191,167372190,ENST00000508775,ENSG00000026297,RNASET2,0.6767180322415998,1.003,0.55583,NA,0.5040281061673711
chr11,35158728,35162727,ENST00000428726,ENSG00000026508,CD44,0.3695194640361165,0.672,0.45309,0.11839999999999996,0.5864639502050416
chr6,161693094,161697093,ENST00000320285,ENSG00000026652,AGPAT4,0.3642075072272427,0.525,0.26617,0.110075,0.836209806585866
chr13,24461559,24465558,ENST00000382172,ENSG00000027001,MIPEP,0.5300499414027359,1.043,0.75656,0.06297499999999999,0.8467885961215379
chr1,156826811,156830810,ENST00000368195,ENSG00000027644,INSRR,0.4349986304339995,0.978,0.76252,0.16245,0.7958654340010272
chr6,137538587,137542586,ENST00000367739,ENSG00000027697,IFNGR1,0.482847188924022,0.679,0.34397,0.022774999999999997,0.5500282837413885
chr5,177025101,177029100,ENST00000029410,ENSG00000027847,B4GALT7,0.5840387638751651,1.168,0.64743,0.07915000000000001,0.9047706161930922
chr2,58271826,58275825,ENST00000340157,ENSG00000028116,VRK2,0.6273473543882828,1.054,0.73187,0.03357499999999997,0.4781617554996186
chr1,12225060,12229059,ENST00000376259,ENSG00000028137,TNFRSF1B,0.4354273903620692,0.411,0.15921,0.04817499999999998,0.390981240981241
chr12,95609522,95613521,ENST00000436874,ENSG00000028203,VEZT,0.8121633403800447,0.417,0.23114,0.20945000000000025,0.8014537863028158
chr15,64386192,64390191,ENST00000261889,ENSG00000028528,SNX1,0.5611460780495567,0.359,0.17053,0.16905,0.884693321741243
chr6,134272333,134276332,ENST00000237264,ENSG00000028839,TBPL1,0.646177778664167,0.687,0.21828,0.15625000000000036,0.9744116863583749
chr6,136608990,136612989,ENST00000531224,ENSG00000029363,BCLAF1,0.7919609472372248,0.746,0.51829,0.08082500000000002,0.9834822516808136
chr14,69863409,69867408,ENST00000336643,ENSG00000029364,SLC39A9,0.600887674974394,0.515,0.16362,0.1789000000000002,0.8928961433191166
chr8,41752281,41756280,ENST00000265709,ENSG00000029534,ANK1,0.7017282994110309,0.156,0.086462,0.1169,0.8386995051293554
chr6,155633619,155637618,ENST00000367166,ENSG00000029639,TFB1M,0.6090906783747431,1.361,0.88434,0.048225000000000004,0.8371338437047655
chr17,5183558,5187557,ENST00000262477,ENSG00000029725,RABEP1,0.6360375225793321,0.266,0.1477,0.2212250000000001,0.9059882997308281
chr11,47868020,47872019,ENST00000378460,ENSG00000030066,NUP160,0.5459816277182273,0.418,0.30337,0.09807500000000005,0.8823437429756088
chr6,33546020,33550019,ENST00000374467,ENSG00000030110,BAK1,0.30441030623191045,1.398,0.8033,0.07399999999999998,0.6324678890753802
chr9,113429051,113433050,ENST00000374448,ENSG00000030304,MUSK,0.2265495474157905,0.699,0.47159,0.1876250000000002,0.872183908045977
chr17,42420648,42424647,ENST00000053867,ENSG00000030582,GRN,0.3835222408656645,0.497,0.27534,0.09669999999999998,0.6724166114934526
chr5,137366721,137370720,ENST00000033079,ENSG00000031003,FAM13B,0.6137243595024302,0.342,0.20184,0.1939249999999999,0.9571363674877021
chr6,49429091,49433090,ENST00000335783,ENSG00000031691,CENPQ,0.43678025753235955,1.225,0.72242,0.06447499999999999,0.6107464622310266
chr1,109754540,109758539,ENST00000234677,ENSG00000031698,SARS,0.45669720097311634,0.216,0.068596,0.12282500000000005,0.885631067961165
chr19,5976152,5980151,ENST00000340578,ENSG00000031823,RANBP3,0.6036060891050625,0.145,0.030614,0.07962500000000003,0.8252472914146124
chr14,58763103,58767102,ENST00000355431,ENSG00000032219,ARID4A,0.7379622264998094,0.145,0.063307,0.3441,0.9365901597931693
chr2,3379654,3383653,ENST00000382125,ENSG00000032389,TSSC1,0.5867706383060858,0.505,0.24025,0.042125,0.8416616230432764
chr19,7597636,7601635,ENST00000414982,ENSG00000032444,PNPLA6,0.5894790109134368,0.639,0.47557,0.156875,0.8095834475591391
chr13,21139277,21143276,ENST00000319980,ENSG00000032742,IFT88,0.6095920357851545,0.73,0.52299,0.03157500000000001,0.9516102554893642
chr16,5119820,5123819,ENST00000262374,ENSG00000033011,ALG1,0.4497379113551069,1.527,1.1085,0.09280000000000004,0.7324684298802204
chr12,122983519,122987518,ENST00000336229,ENSG00000033030,ZCCHC8,0.6500524428811282,0.201,0.063836,0.097125,0.8498075632966584
chr7,150922253,150926252,ENST00000222388,ENSG00000033050,ABCF2,0.5090006953670917,0.469,0.27658,0.10960000000000004,0.9273379688953104
chr7,150927585,150931584,ENST00000035307,ENSG00000033100,CHPF2,0.5339498261277513,1.184,0.86332,0.10882499999999996,0.6238936510937524
chr14,65875310,65879309,ENST00000360689,ENSG00000033170,FUT8,0.5278437582475587,0.51,0.30066,0.1904750000000002,0.8948475597550958
chr4,68564898,68568897,ENST00000322244,ENSG00000033178,UBA6,0.5550891264978733,0.53,0.3772,0.054899999999999984,0.9369377365022772
chr11,78126853,78130852,ENST00000361507,ENSG00000033327,GAB2,0.7356073920221547,0.27,0.10461,0.2404500000000003,0.852036038138826
chr17,40608898,40612897,ENST00000264649,ENSG00000033627,ATP6V0A1,0.4980570842456161,0.27,0.14389,0.16375000000000012,0.8043811042914238
chr15,68344517,68348516,ENST00000249636,ENSG00000033800,PIAS1,0.6214143835236415,0.093,0,0.4040750000000004,0.9226015910510958
chr3,27523839,27527838,ENST00000454389,ENSG00000033867,SLC4A7,0.7665916728160532,0.328,0.19834,0.154725,0.9112184133263646
chr17,21185984,21189983,ENST00000342679,ENSG00000034152,MAP2K3,0.4785426349044131,0.515,0.22496,0.11065000000000003,0.803354810132377
chr8,49645792,49649791,ENST00000262103,ENSG00000034239,EFCAB1,0.5203577204250608,1.207,0.64308,0.053375,0.7827788001673851
chr2,85130749,85134748,ENST00000233143,ENSG00000034510,TMSB10,0.616060536053727,1.928,1.5753,0.18100000000000013,0.8941173123968823
chr3,130743647,130747646,ENST00000264992,ENSG00000034533,ASTE1,0.5286809410520751,1.161,0.7737,0.12195000000000004,0.5583977225255846
chr8,101320556,101324555,ENST00000341084,ENSG00000034677,RNF19A,0.7805530776092774,0.476,0.28044,0.1862500000000001,0.9329610217785187
chr6,143770117,143774116,ENST00000367591,ENSG00000034693,PEX3,0.5216570022843086,0.541,0.29994,0.07745,0.9290749505462144
chr16,75598249,75602248,ENST00000037243,ENSG00000034713,GABARAPL2,0.5401654955319931,1.59,0.82893,0.21314999999999987,0.30164698164663917
chr1,171619824,171623823,ENST00000037502,ENSG00000034971,MYOC,0.17307026652821045,1.242,0.84647,0.10880000000000002,0.6053465346534653
chr2,70527223,70531222,ENST00000037869,ENSG00000035141,FAM136A,0.504864172119847,1.754,0.92671,0.08182499999999998,0.948348961425559
chr10,75755872,75759871,ENST00000211998,ENSG00000035403,VCL,0.6105883835560029,0.386,0.24706,0.26809999999999995,0.9503554068025158
chr8,59570094,59574093,ENST00000427130,ENSG00000035681,NSMAF,0.6103919224802259,0.674,0.49168,0.08245000000000002,0.8559623660020581
chr1,244613437,244617436,ENST00000366535,ENSG00000035687,ADSS,0.6101719249129608,0.448,0.22708,0.15535000000000002,0.926039387308534
chr4,68422446,68426445,ENST00000265404,ENSG00000035720,STAP1,0.10934224332434063,1.045,0.61612,0.12670000000000012,0.7469222994544986
chr4,39365996,39369995,ENST00000381897,ENSG00000035928,RFC1,0.5187037698648989,0.306,0.18474,0.07880000000000004,0.814505004985667
chr3,99977856,99981855,ENST00000394144,ENSG00000036054,TBC1D23,0.5620005155968033,0.576,0.36873,0.07945000000000006,0.9639382952645656
chr2,225448066,225452065,ENST00000264414,ENSG00000036257,CUL3,0.8111431281833659,0.233,0.10162,0.23355000000000015,0.9756943302001412
chr1,78146344,78150343,ENST00000370801,ENSG00000036549,ZZZ3,0.789801856727172,0.178,0.06898,0.17055,0.9490412979351035
chr3,121901181,121905180,ENST00000498619,ENSG00000036828,CASR,0.5065872440902627,0.444,0.26167,0.051474999999999944,0.8676871797273349
chr17,40809323,40813322,ENST00000251412,ENSG00000037042,TUBG2,0.4455025129126119,0.826,0.50964,0.20732500000000031,0.9466868559175396
chr5,172383896,172387895,ENST00000521476,ENSG00000037241,RPL26L1,0.5541810984661059,1.722,0.89193,0.0626,0.9357630733420553
chr5,6631405,6635404,ENST00000264670,ENSG00000037474,NSUN2,0.701155538530207,0.518,0.32589,0.10437500000000004,0.8100793257333498
chr1,16676950,16680949,ENST00000375592,ENSG00000037637,FBXO42,0.6076637117529311,0.283,0.12368,0.1542,0.8980037140204268
chr5,153416519,153420518,ENST00000436816,ENSG00000037749,MFAP3,0.5277855914533534,1.129,0.57217,0.032775,0.7280367715064452
chr19,13873363,13877362,ENST00000040663,ENSG00000037757,MRI1,0.5578462284744118,1.019,0.51625,0.17845,0.7128388642241691
chr12,58164577,58168576,ENST00000324871,ENSG00000037897,METTL1,0.5144547494176658,1.049,0.53158,0.2155999999999998,0.9231961651668501
chr12,54400832,54404831,ENST00000040584,ENSG00000037965,HOXC8,0.344596145065579,0.62,0.19688,0.4560000000000005,0.6770460993416734
chr4,178361658,178365657,ENST00000264595,ENSG00000038002,AGA,0.5170452586949777,1.023,0.61778,0.04349999999999998,0.7275890807536034
chr4,13627348,13631347,ENST00000040738,ENSG00000038219,BOD1L1,0.6315274280256085,0.253,0.16682,0.09980000000000007,0.3151926997236922
chr5,162930554,162934553,ENST00000321757,ENSG00000038274,MAT2B,0.680151098182427,0.67,0.31863,0.06432499999999995,0.9110679015613569
chr4,166792410,166796409,ENST00000061240,ENSG00000038295,TLL1,0.6428985996120782,0.361,0.23118,0.32542499999999996,0.8585246426455522
chr16,67904926,67908925,ENST00000358933,ENSG00000038358,EDC4,0.3927798997404128,0.379,0.25286,0.23035000000000025,0.9042282096350445
chr5,14141811,14145810,ENST00000344204,ENSG00000038382,TRIO,0.8590227660150711,0.14,0.089844,0.18899999999999992,0.8998410463449324
chr16,11036345,11040344,ENST00000409790,ENSG00000038532,CLEC16A,0.6004964749888375,0.394,0.23833,0.12215000000000004,0.8340892475041523
chr8,16048225,16052224,ENST00000262101,ENSG00000038945,MSR1,0.3430256320429731,1.646,1.1915,0.05149999999999997,0.6366292096774857
chr5,54601588,54605587,ENST00000230640,ENSG00000039123,SKIV2L2,0.5293084504896103,0.309,0.18662,0.08412500000000005,0.9457541184447213
chr5,13942653,13946652,ENST00000265104,ENSG00000039139,DNAH5,0.2543720190779014,0.676,0.58671,0.08524999999999999,0.8592824084431311
chr5,79701832,79705831,ENST00000338008,ENSG00000039319,ZFYVE16,0.65433646621702,0.712,0.52772,0.06475000000000002,0.898843786214032
chr5,157077429,157081428,ENST00000265007,ENSG00000039600,SOX30,0.6082745925303422,0.258,0.081908,0.18087500000000023,0.8856383588654944
chr19,50368823,50372822,ENST00000322344,ENSG00000039650,PNKP,0.5716306490914463,1.307,0.92247,0.10650000000000001,0.6942803727917921
chr16,71756605,71760604,ENST00000568954,ENSG00000040199,PHLPP2,0.6891697830062792,0.53,0.36781,0.1475,0.8952552168442435
chr5,169008638,169012637,ENST00000265295,ENSG00000040275,SPDL1,0.5480202767502398,1.104,0.80986,0.04324999999999997,0.8274599861030244
chr8,74657173,74661172,ENST00000524300,ENSG00000040341,STAU2,0.7665840341129895,0.315,0.13773,0.20810000000000012,0.9452313539706365
